docId,filename,top topics, and contribution to doc ...
2007,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002013.txt,3,0.212,9,0.181,4,0.181,7,0.124,6,0.088,1,0.062,10,0.058
2008,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002014.txt,7,0.234,2,0.187,10,0.103,6,0.098,8,0.089,4,0.089,1,0.065
2009,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002015.txt,6,0.213,5,0.198,2,0.114,1,0.109,8,0.104,7,0.074,9,0.059
2010,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002016.txt,3,0.202,6,0.154,2,0.154,9,0.139,4,0.130,8,0.120
2011,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002017.txt,3,0.276,10,0.169,9,0.129,7,0.111,8,0.102,6,0.071
2012,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002018.txt,6,0.219,1,0.179,3,0.129,8,0.114,2,0.100,9,0.090,10,0.070
2013,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002019.txt,3,0.222,8,0.212,5,0.118,9,0.099,6,0.094,4,0.094,7,0.054
2014,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002020.txt,10,0.378,8,0.152,4,0.104,6,0.100,9,0.074,3,0.061,2,0.052
2015,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002021.txt,10,0.327,3,0.226,9,0.124,4,0.078,8,0.060,6,0.055
2016,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002022.txt,4,0.225,5,0.181,7,0.141,8,0.123,6,0.088,3,0.075,9,0.070,2,0.053
2017,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002023.txt,6,0.186,9,0.147,8,0.113,7,0.104,2,0.104,10,0.100,3,0.095,5,0.061,1,0.061
2018,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002024.txt,10,0.266,1,0.120,2,0.109,6,0.104,5,0.099,9,0.094,3,0.078,7,0.052
2019,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002025.txt,9,0.198,8,0.160,6,0.137,4,0.137,3,0.104,10,0.090,7,0.075,2,0.071
2020,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002026.txt,8,0.149,2,0.149,7,0.144,10,0.126,9,0.112,5,0.088,1,0.084,4,0.070
2021,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002027.txt,3,0.357,10,0.252,9,0.105,4,0.100
2022,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002028.txt,7,0.201,1,0.201,6,0.121,2,0.117,4,0.103,10,0.075,9,0.065,5,0.051
2023,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002029.txt,2,0.163,5,0.132,8,0.123,4,0.115,10,0.106,7,0.079,9,0.075,1,0.075,6,0.066,3,0.066
2024,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002030.txt,3,0.416,9,0.163,10,0.115,4,0.110,8,0.067,6,0.062
2025,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002031.txt,6,0.183,10,0.165,3,0.165,9,0.147,4,0.143
2026,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002032.txt,6,0.240,5,0.147,4,0.134,8,0.129,3,0.088,7,0.078,9,0.074
2027,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002033.txt,5,0.230,1,0.215,8,0.191,6,0.100,2,0.067,9,0.053
2028,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002034.txt,3,0.183,7,0.170,5,0.143,8,0.125,6,0.103,9,0.085,2,0.071
2029,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002035.txt,5,0.226,7,0.147,2,0.129,8,0.111,9,0.083,6,0.083,3,0.078,10,0.065
2030,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002036.txt,3,0.326,8,0.246,4,0.161,9,0.134
2031,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002037.txt,4,0.173,5,0.141,8,0.123,1,0.118,2,0.109,7,0.091,9,0.086,6,0.082
2032,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002038.txt,6,0.235,8,0.175,7,0.170,9,0.160,4,0.070,5,0.050,1,0.050
2033,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002039.txt,3,0.547,9,0.138,6,0.128,10,0.064
2034,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002040.txt,8,0.214,3,0.190,6,0.167,2,0.110,9,0.090,10,0.086,7,0.052
2035,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002041.txt,6,0.263,2,0.194,10,0.161,9,0.097,1,0.065,7,0.060,5,0.055,8,0.051
2036,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002042.txt,2,0.197,7,0.170,1,0.170,6,0.161,5,0.076,10,0.063
2037,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002043.txt,10,0.240,9,0.173,3,0.163,8,0.159,6,0.096,7,0.067
2038,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002044.txt,4,0.280,9,0.220,10,0.132,3,0.120,8,0.096
2039,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002045.txt,8,0.324,4,0.249,9,0.213,3,0.076
2040,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002046.txt,4,0.286,8,0.239,9,0.172,3,0.139
2041,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002047.txt,5,0.220,8,0.151,7,0.125,6,0.121,2,0.103,1,0.069,4,0.065,9,0.056
2042,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002048.txt,2,0.283,5,0.172,10,0.115,8,0.098,7,0.094,1,0.070,6,0.061,4,0.057
2043,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002049.txt,7,0.233,9,0.172,8,0.128,5,0.093,3,0.088,10,0.079,6,0.079,1,0.070
2044,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002050.txt,2,0.172,9,0.144,8,0.140,5,0.130,3,0.121,6,0.093,7,0.088,1,0.060
2045,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002051.txt,8,0.221,3,0.166,6,0.161,4,0.126,9,0.116,10,0.111,7,0.050
2046,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002052.txt,10,0.337,8,0.181,9,0.126,3,0.101,4,0.085,6,0.050
2047,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002053.txt,3,0.234,10,0.177,8,0.158,9,0.139,4,0.139,6,0.077
2048,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002054.txt,6,0.244,4,0.170,9,0.166,7,0.131,8,0.067,10,0.064,2,0.057,5,0.053
2049,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002055.txt,3,0.219,6,0.207,9,0.148,8,0.148,5,0.083
2050,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002056.txt,5,0.226,8,0.200,1,0.117,2,0.096,3,0.070,10,0.065,7,0.065,4,0.065
2051,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002057.txt,5,0.221,8,0.207,7,0.157,1,0.106,4,0.092,9,0.074,10,0.051
2052,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002058.txt,7,0.179,1,0.179,5,0.165,8,0.125,2,0.125,6,0.085,4,0.054
2053,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002059.txt,1,0.277,5,0.174,7,0.138,6,0.123,2,0.119,8,0.095
2054,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002060.txt,1,0.244,5,0.206,7,0.105,8,0.101,6,0.088,2,0.080,3,0.076,9,0.071
2055,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002061.txt,8,0.323,3,0.197,4,0.167,9,0.096,7,0.061,6,0.056
2056,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002062.txt,9,0.413,3,0.256,6,0.091,8,0.083
2057,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002063.txt,3,0.439,9,0.167,8,0.133,1,0.068,4,0.057
2058,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002064.txt,3,0.270,8,0.219,9,0.158,4,0.107,10,0.088
2059,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002065.txt,2,0.177,1,0.162,7,0.143,6,0.128,8,0.109,5,0.102,9,0.068
2060,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002066.txt,3,0.319,8,0.133,9,0.125,7,0.099,6,0.084,5,0.076,4,0.053,2,0.053
2061,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002067.txt,8,0.344,10,0.206,5,0.091,3,0.081,9,0.077,4,0.072
2062,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002068.txt,3,0.247,9,0.216,8,0.186,6,0.093,2,0.082,4,0.072
2063,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002069.txt,8,0.205,10,0.153,9,0.144,4,0.116,3,0.102,1,0.070,7,0.065,6,0.065,2,0.060
2064,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002070.txt,2,0.233,8,0.215,3,0.139,9,0.112,1,0.072,7,0.067,5,0.058
2065,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002071.txt,5,0.238,6,0.188,9,0.164,8,0.098,1,0.086,3,0.078,10,0.066
2066,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002072.txt,6,0.261,9,0.256,8,0.159,10,0.080,4,0.057,7,0.051,3,0.051
2067,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002073.txt,6,0.199,3,0.141,9,0.126,2,0.117,8,0.112,4,0.102,1,0.073,10,0.063,7,0.063
2068,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002074.txt,3,0.254,6,0.178,7,0.168,8,0.132,10,0.127
2069,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002075.txt,5,0.252,8,0.164,1,0.145,2,0.092,6,0.080,4,0.080,7,0.076
2070,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002076.txt,8,0.148,2,0.148,5,0.126,3,0.126,9,0.117,6,0.103,10,0.090,7,0.076
2071,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002077.txt,3,0.182,5,0.174,8,0.166,1,0.091,7,0.083,10,0.075,9,0.071,6,0.063,2,0.063
2072,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002078.txt,8,0.323,3,0.171,10,0.106,7,0.097,9,0.078,5,0.078,1,0.078
2073,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002079.txt,6,0.249,8,0.166,1,0.166,9,0.131,3,0.087,10,0.083,2,0.052
2074,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002080.txt,3,0.490,9,0.207,10,0.076,1,0.056
2075,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002081.txt,3,0.280,9,0.170,8,0.161,4,0.119,6,0.060,2,0.060,10,0.050
2076,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002082.txt,8,0.323,10,0.188,9,0.099,5,0.099,3,0.072,4,0.067,1,0.058
2077,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002083.txt,5,0.201,8,0.176,7,0.162,2,0.142,3,0.093,1,0.069,6,0.064
2078,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002084.txt,8,0.258,3,0.175,7,0.129,1,0.097,6,0.078,4,0.069,9,0.051,2,0.051
2079,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002085.txt,8,0.248,5,0.194,6,0.175,2,0.146,3,0.068,7,0.053
2080,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002086.txt,2,0.223,1,0.204,8,0.121,5,0.102,9,0.097,6,0.092
2081,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002087.txt,3,0.272,9,0.202,8,0.122,2,0.080,1,0.075,4,0.070,10,0.066
2082,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002088.txt,8,0.243,3,0.237,9,0.142,4,0.107,6,0.101,10,0.059
2083,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002089.txt,8,0.475,9,0.151,3,0.123,6,0.095,5,0.050
2084,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002090.txt,8,0.502,5,0.118,7,0.072,10,0.068,9,0.063,3,0.063
2085,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002091.txt,8,0.396,3,0.207,9,0.136,10,0.107,6,0.071
2086,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002092.txt,8,0.267,6,0.208,9,0.140,1,0.104,5,0.068,10,0.054,3,0.054,2,0.054
2087,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002093.txt,1,0.297,6,0.165,2,0.120,5,0.114,7,0.108,8,0.082,9,0.051
2088,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002094.txt,10,0.319,8,0.176,9,0.093,2,0.088,6,0.082,3,0.066,7,0.060,1,0.060
2089,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002095.txt,8,0.220,5,0.177,2,0.159,6,0.134,1,0.108,7,0.091,3,0.052
2090,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002096.txt,4,0.183,3,0.155,9,0.146,8,0.136,6,0.103,1,0.070,5,0.066,7,0.061
2091,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002097.txt,1,0.321,5,0.153,2,0.124,3,0.096,9,0.086,6,0.086,8,0.057,7,0.053
2092,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002098.txt,8,0.329,3,0.203,9,0.150,6,0.087,1,0.053
2093,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002099.txt,5,0.257,6,0.246,8,0.128,7,0.118,9,0.086,1,0.064
2094,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002100.txt,6,0.399,7,0.202,8,0.099,10,0.069,9,0.064,3,0.059
2095,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002101.txt,8,0.253,9,0.242,3,0.175,7,0.103,4,0.077,1,0.067
2096,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002102.txt,5,0.263,7,0.192,1,0.128,8,0.103,2,0.071,6,0.064,3,0.058
2097,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002103.txt,9,0.279,8,0.132,6,0.128,3,0.100,4,0.096,10,0.087,2,0.068
2098,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002106.txt,6,0.175,3,0.162,9,0.158,10,0.118,4,0.110,8,0.092,1,0.088,7,0.070
2099,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002107.txt,3,0.282,9,0.170,5,0.165,8,0.126,4,0.078,6,0.063
2100,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002108.txt,9,0.231,5,0.231,8,0.140,7,0.097,3,0.097,4,0.070
2101,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002109.txt,3,0.447,10,0.142,6,0.126,9,0.095
2102,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002110.txt,8,0.346,10,0.201,3,0.170,4,0.101,7,0.082
2103,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002111.txt,4,0.250,8,0.188,9,0.182,3,0.125,2,0.068,5,0.052
2104,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002112.txt,8,0.238,3,0.185,6,0.132,9,0.111,10,0.095,5,0.058,7,0.053
2105,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002113.txt,3,0.235,2,0.197,6,0.150,8,0.122,9,0.075,10,0.061,4,0.061
2106,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002114.txt,10,0.191,6,0.167,2,0.142,1,0.137,7,0.132,8,0.083,9,0.069
2107,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002115.txt,4,0.288,9,0.158,8,0.152,3,0.125,10,0.076,1,0.054
2108,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002116.txt,8,0.263,3,0.164,10,0.094,9,0.088,7,0.088,4,0.082,5,0.070,2,0.064
2109,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002117.txt,3,0.273,8,0.192,7,0.122,4,0.105,9,0.076,5,0.076,6,0.058
2110,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002118.txt,8,0.194,4,0.158,7,0.143,3,0.138,9,0.117,2,0.102,5,0.077
2111,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002119.txt,3,0.238,9,0.184,8,0.141,10,0.103,6,0.092,4,0.076,1,0.059
2112,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002120.txt,8,0.386,9,0.150,3,0.126,5,0.098,4,0.075,6,0.051
2113,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002121.txt,8,0.225,3,0.193,1,0.110,5,0.096,2,0.087,9,0.078,6,0.060,4,0.060,10,0.050
2114,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002122.txt,8,0.203,1,0.159,10,0.154,4,0.101,6,0.097,2,0.079,7,0.062,3,0.062
2115,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002123.txt,8,0.514,3,0.150,9,0.091,1,0.059,6,0.055
2116,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002124.txt,3,0.509,9,0.171,6,0.114,8,0.079
2117,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002125.txt,1,0.359,7,0.144,5,0.133,10,0.072,6,0.072,2,0.062,3,0.056
2118,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002126.txt,1,0.257,10,0.170,2,0.141,6,0.116,5,0.087,7,0.071,8,0.054
2119,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002127.txt,8,0.319,10,0.195,3,0.119,5,0.114,1,0.090,2,0.071
2120,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002128.txt,1,0.189,5,0.144,8,0.133,9,0.122,7,0.122,6,0.089,3,0.083,4,0.050,2,0.050
2121,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002129.txt,6,0.271,9,0.114,8,0.114,3,0.110,7,0.100,1,0.100,5,0.076,10,0.057,2,0.057
2122,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002130.txt,4,0.234,9,0.218,3,0.142,8,0.091,6,0.086,7,0.076,2,0.061,1,0.051
2123,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002131.txt,8,0.201,5,0.168,1,0.140,6,0.126,9,0.098,2,0.098,4,0.075
2124,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002132.txt,1,0.234,2,0.174,6,0.147,5,0.125,7,0.091,8,0.075,3,0.057
2125,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002133.txt,8,0.272,1,0.188,9,0.144,6,0.104,3,0.094,4,0.089,7,0.054
2126,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002134.txt,8,0.320,9,0.123,6,0.123,4,0.094,3,0.089,5,0.074,1,0.074
2127,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002135.txt,3,0.368,8,0.201,9,0.174,4,0.083
2128,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002136.txt,10,0.275,9,0.189,1,0.111,6,0.098,7,0.090,3,0.090,4,0.061,8,0.053
2129,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002137.txt,8,0.164,4,0.145,1,0.140,9,0.126,6,0.126,7,0.111,5,0.068,3,0.058
2130,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md002138.txt,8,0.204,6,0.127,5,0.113,2,0.113,10,0.109,7,0.095,1,0.072,4,0.068,3,0.054
